FileName,ExtractedText,Misogyny,Objectification,Prejudice,Humiliation
1201_M_pic_2.jpg,"७ com BittuSharmalokes सोचिये , आखिर कितनी महत्वपूर्ण बात होगी. ?",1,0,1,0
2370_M_pic_1.jpg,Looks me kya rakha hai Dil badaa hona chahiye F @Doublemean @Doublemeaning in,1,1,0,0
1993_M_pic_2.jpg,Bhikarleten Han Gudguda jokes Ke Shaadi wali pic pe ५0० likes mil jayenge,1,0,1,0
1313_M_pic_2.jpg,Saccess ke piche mat bhago @nobitauemuesss Shaadi me DSLR leke bhaago dekhna tere piche aayegi...!!! Idkiya,1,0,1,0
931_M_pic_3.jpg,Ye hmari admin kha rhi sh dhj ke,1,0,0,1
496_NM_pic.jpg,My mom walsngupat 4 am * Me going to sleep at 4 am,0,0,0,0
1587_M_pic_2.jpg,ऐसे नज़र मिलने से तो साला प्यार नहीं,1,0,1,0
2287_M_pic_2.jpg,Checking the salt in the Dal before taking it off the gas,1,0,1,0
87_M_pic_1.jpg,क्यों आ गयामै डस नरक में ?,1,1,0,0
451_M_pic_1.jpg,When the doctor advises to consume one corn daily Meanwbileshe Fuckoholics,1,1,0,0
2418_NM_pic.jpg,"NaughingColours 'ROSE NAHIN, 'ROSE'-GAAR PAR DHYAAN DO ROSE'WALI 'ROSE MILEGI MAGAR 'ROSE' SE AAPKI ROSEYYROTI NAHIN CHALEGI, BE-'ROSE'-GARON",0,0,0,0
1806_NM_pic.jpg,मैं बनूँगा नया ठीक हैं मैं फिर तुझे सचिन तेंदुलकर पापा बोलूंगी,0,0,0,0
90_NM_pic.jpg,ORomanaRaza LHS = RHS Hence Proved likhne ke baad. Dekho kaisa anand milta hai,0,0,0,0
1822_M_pic_1.jpg,Madam aap Dudhh peeti ho३ Haan bilkul,1,1,0,0
1373_M_pic_2.jpg,Maine socha tha. *Nibbi after first kiss Chummi lene se main pregnant ho jaungi..,1,0,1,0
1989_NM_pic.jpg,FATIMA @Kyahogyafatima Divorce ki wja samne aa gai Larki ne sirf Nawaz sharif ki Bemari ka Naam pucha tha,0,0,0,0
2347_M_pic_1.jpg,Aagaya aagaya. maal aagaya,1,1,0,0
1471_M_pic_1.jpg,SAREE PEHNO TO AISI PEHNO Kl.. @Doublemean @Doublemealilnlsin BINA UTARE HI 4 LOGO KA Kl A DA KAR DO!,1,1,0,0
192_M_pic_2.jpg,Didi: Jhoot bole kawwa kaate Kawwa: Humse acha to aap kaat leti ho didi,1,0,1,0
36_M_pic_3.jpg,Before After Suhagraat Suhagraat Dulhan bani dayan,1,0,0,1
766_NM_pic.jpg,Some Gold Medalist In India Best Singer Best Actress 00 Best Movie Director Best Car Racer,0,0,0,0
429_NM_pic.jpg,Mayur @the humourholic When the plan is final and everybody is ready to that one friend jiske papa last me mana kar dete hai - 90*,0,0,0,0
836_M_pic_12.jpg,Hcighisof Mcnex Hamse tumse hua hai Pyaar bum kya kare ? Kamre ka intzaam,1,1,1,0
1770_M_pic_10.jpg,"God created sO many beautiful things, but nothing can match thisः",1,1,0,0
1991_M_pic_1.jpg,@fun&funny २ @fun&funny आग से क्यु खेल रहा है भाई. एक दिन मर जाएगा की मोत तुझे नहीं पता अब तेरे साथ क्या होने वाला है 655 कुत्ते,1,1,0,0
81_NM_pic.jpg,sach btana teacher pe crush tha na?,0,0,0,0
2241_NM_pic.jpg,Teacher : Bring Your Parents Tommorow Back Benchers Sir Yeh Mere Papa hai !,0,0,0,0
1425_M_pic_3.jpg,Girl who react on my meme Girl who ignore m meme,1,0,0,1
2469_NM_pic.jpg,raat baaris huyi aur school ke time baaris ruk gyi puri pe bi,0,0,0,0
732_M_pic_1.jpg,"Trail room me camera hua toh bas mall ka owner hi video dekh payega, is se accha photo post kr deti hu sab dekh lenge",1,1,0,0
1753_NM_pic.jpg,NLaughingColours जिसकी स्कूल लाइफ में गर्लफ्रेंड होती है उसके लिये रविवार क्या त्यौहारों की छुट्टी भी अड़चन सी लगती हैं,0,0,0,0
688_M_pic_3.jpg,वो लोग जो..! @kmeyours अंडे को शाकाहारी भोजन बताते हैं,1,0,0,1
1918_M_pic_3.jpg,Normal actress Nora fatehi,1,0,0,1
769_M_pic_2.jpg,मुझे मेरा पिछला जन्म याद मैं FACEBOOK की रानी थी और आप सब मेरी प्रजा,1,0,1,0
1904_NM_pic.jpg,सेक्या लेना देना. मे झूरिया भी हो तो अच्छी लगती हे,0,0,0,0
1751_M_pic_2.jpg,पत्नी की नींद भूकंप तूफ़ान पति का फोन बजने पर सुनामी,1,0,1,0
1144_M_pic_2.jpg,PANOIT Jl- TUMHARI KUNDALI MEIN BAHUT PAISA HAI ME- KUNOALI KA PAISA BANK AC MEIN KAISE TRANSFER HOGA?,1,0,1,0
920_NM_pic.jpg,Gobinda @imGobindaRoy Iphone १२ Iphone १३ १२ ४0 am 02 Oct २१ Iwitter ror Android Roy,0,0,0,0
1418_NM_pic.jpg,Haan Haan! My gandli gandli bate karta hoon ladkyan se,0,0,0,0
1457_NM_pic.jpg,Starplus husband holds wife hand,0,0,0,0
271_NM_pic.jpg,anonymous,0,0,0,0
1635_M_pic_2.jpg,Fingering karna chhod de saali tharkan,1,0,1,0
327_M_pic_2.jpg,"Yarr tumhe pta ha love yoa Toh kya hua, mणbe gharwalo ne dhoko apna 4th bfbnalo dena nahi skhayo",1,0,1,0
1739_M_pic_2.jpg,KYA LOVE YOU CHAL NIKAL HERE PAAS LOVL )OU T०० TO AIRA SIN HAl,1,0,1,0
2232_NM_pic.jpg,*anything happens in India* *le Dhruv Rathee sitting in the comfort of Germany,0,0,0,0
1332_NM_pic.jpg,Caamasakob Garbanda,0,0,0,0
1437_NM_pic.jpg,Nobody Me choosing clothes in the storeः Sare,0,0,0,0
1052_NM_pic.jpg,Kab Nahaoge ? Matlab Aise Bilkul Immediate Nahi Nahavenge But Nahavenge,0,0,0,0
1886_M_pic_10.jpg,1st booking २nd booking 3rd booking,1,1,0,0
846_M_pic_2.jpg,Banda hota toh Pake id Bana Kar uskl loyalty check krti,1,0,1,0
2415_NM_pic.jpg,Mard sirf apni pasandida avrat Sahi UJ Ko hi roast karta hai,0,0,0,0
550_M_pic_2.jpg,A NKIT @1Ra _Van Girls 4 - 5 Ladko Ka Chutiya Katne Ke Baad : Katne mai bhut experience hai,1,0,1,0
1330_NM_pic.jpg,{OORAIY OFFICIAL TRAILER Lagta hai Ga*d jaine wali hai,0,0,0,0
489_NM_pic.jpg,She: Sun Bhench*d !!! Meः Bol Behen She: Hindi Jokes Desi Memes,0,0,0,0
1437_M_pic_1.jpg,MAI GYM AAWIA THA WORKOUT KARNE TUMHE DEKHKAR KUCH AUR KARTA REH GAYA,1,1,0,0
1209_NM_pic.jpg,Bhaitu bharosa rakh.. Bhabhi ko chhodhke aaunga !! ghar,0,0,0,0
934_M_pic_1.jpg,Pahle Kya Dekhte Ho,1,1,0,0
458_M_pic_1.jpg,Reason why boys love Aunties More than Girls,1,1,0,0
495_NM_pic.jpg,Backbencher : bhot der se chup baitha hu naam mitade board se ! monitor : nhi !! Lebadkbenकers Teri gaand m ५२ gajj ka lxad,0,0,0,0
914_M_pic_3.jpg,Y@ kon डी School k lalkiyan hal,1,0,0,1
496_M_pic_1.jpg,Apne dono headlights dikha ke... Durjoy Ghosh Apna kaam krwane wali padosh wali aunty toh main bhi deserve krta hoon yaar..!,1,1,0,0
2295_M_pic_1.jpg,Parents : Bhagwan Hamari Beti ko Lambi Umar De... Le Beti : Oh! Yes Baby destroy me,1,1,0,0
299_NM_pic.jpg,Nehaand Tony Kankad Wth theiriremixes ९०'sMus3,0,0,0,0
1974_NM_pic.jpg,Kisi handsome ke shoulder pe sir rakh kr cry Karna chahui hu boy,0,0,0,0
978_M_pic_1.jpg,"Insto@ोincl Joke अपना iPhone 6 अर्जुन कपूर को पकड़ाने के बाद, iphone १४ साथ लेकर घूमता अरबाज़ खान -",1,1,0,0
1202_M_pic_2.jpg,ohhh!! star chalo ek fish magta hu Meri Gfmera Na kaat paae !!,1,0,1,0
1869_M_pic_1.jpg,why i am getting so much girlo vers also their DP:,1,1,0,0
620_NM_pic.jpg,Alexa play me a song Gobind Das Nanga hi to aaya hai tu ghanta lekar jayega Alexa Bs dk Kya,0,0,0,0
1503_NM_pic.jpg,ओ स्त्री CHAI PIYOGI,0,0,0,0
1749_NM_pic.jpg,serious iina raho ki log aapse baat karne se darein,0,0,0,0
16_M_pic_1.jpg,SAMAJ RAHR HO KUCH @taadcomment Sharitaadm kitni aadmarolayahekahega hal,1,1,0,0
745_M_pic_2.jpg,padhle behen Tu na to Sundar hna hi ameer,1,0,1,0
788_M_pic_2.jpg,"Machar kaat raha hai tum bhi kaato, tum to expert ho Se UO",1,0,1,0
1717_NM_pic.jpg,ये दोनो बहुत अच्छे सिंगर है पर फिर भी मैंने इन दोनो का गाना अभी तक नही सुना.,0,0,0,0
2184_NM_pic.jpg,Indian tailenders Indian tailenders in limited overs. in tests NENE CEVTRAL anubhavziweets,0,0,0,0
1470_M_pic_2.jpg,baf hal! Moanwhilo Akriti,1,0,1,0
1826_M_pic_3.jpg,Under Under Congress Govt BJP Gov,1,0,0,1
324_NM_pic.jpg,,0,0,0,0
2244_M_pic_1.jpg,Dakshita Chabbra Holi me rang lagane ke bahane ladke daba hi dete h,1,1,0,0
1099_M_pic_2.jpg,TUMHEPTA NAINA SUHAGRAT PEK NAH KARTE KAI? ACHA WO SAB KABHI POMN KARNA NAI SAMW MOME NAHI DEKHI GI K YOURE SO LEKIN HAMBAKI KE 2 WNOCENT LADKE KANA SE LAYENCE ?,1,0,1,0
766_M_pic_1.jpg,,1,1,0,0
614_M_pic_1.jpg,पकिस्तान कि बेटी है बॉर्डर पे आके देती है स्वर वरूण गहार लगता है भोजपुरी वाले युद्ध करवा के ही मानेंगे,1,1,0,0
1899_NM_pic.jpg,,0,0,0,0
2117_NM_pic.jpg,Starplus Ki Bakchodi laabeyyaar २ Saal pehle Shaadi Karke aayi Gopi Bahu Aaj Dadi ban gayi hai. Aur mai vahi ka vahi.,0,0,0,0
535_M_pic_1.jpg,Adult Look,1,1,0,0
1450_NM_pic.jpg,MemeR Dhaenanjaey @Memerladka SHARAI,0,0,0,0
1095_M_pic_2.jpg,Ineed break UD Main chasma lagati hoon Tumne JaD propose tna tab lagana bhool gay thi Gaiab ladki hafvrr,1,0,1,0
1803_M_pic_1.jpg,Bahut zor se Strawberry khane ka man kar raha.ू.,1,1,0,0
199_M_pic_2.jpg,OMG! Ung sen Ihota,1,0,1,0
472_M_pic_1.jpg,परीक्षा में इसी तरह के 4 विकल्प आते हैं और चारों सईी लगते हैं,1,1,0,0
537_M_pic_20.jpg,How tell a story How Didi tells a story boys,1,0,1,0
1469_M_pic_1.jpg,Some people want Some people want Kambal Rajai,1,1,0,0
74_NM_pic.jpg,90000 New Zealand ki ऐopulationse kya Kya hai. tumbatao. Sadak 2 ke trailer,0,0,0,0
84_NM_pic.jpg,,0,0,0,0
1169_NM_pic.jpg,Arnav Aryon Crush: like rich & naughty boys Ie me: <500,0,0,0,0
587_M_pic_1.jpg,MR Fact २१ खोज के अनुसार लडकियों का खतरनाक हथियार ओर लडकों की कमजोरी यही हे,1,1,0,0
2086_M_pic_2.jpg,Girls meeting their boyfriends after lockdown Terko Jo karne ka hal tu kar,1,0,1,0
1093_NM_pic.jpg,bhai ye pdhte pdlhte apne aap @doggellna mere hath m phone kaise aa jata he,0,0,0,0
2302_M_pic_1.jpg,Jitna Sajogl.. @niksindianmemes,1,1,0,0
2295_NM_pic.jpg,No one Pakistani TVs right now : Sahi HJ ६ यही रात अंतिम यही रात भारी,0,0,0,0
436_NM_pic.jpg,२ Jinko Unke Ghar Walo Ne Car Dekar Galti Kardi > Log,0,0,0,0
1106_NM_pic.jpg,Mai mar bhi jata na Tab bhiapne dost ki izzatDhi krta,0,0,0,0
2195_NM_pic.jpg,@funkfunny आज के ज़माने में जो टेढ़ा हे उसे छोड़ दिया जाता हे॰ ओर जो सीधा हे उसे ठोंक दिया जाता हे..! (,0,0,0,0
2279_M_pic_10.jpg,Ignore Your Problems The way you Ignored this Kid @Doublemean @Doublemeaning in,1,1,0,0
918_NM_pic.jpg,"Wo har sal 2 October ko 00 Vijayor uski family panaji gaye the Satsang mein... ""Ye meme banana jaroori hai kya'",0,0,0,0
304_NM_pic.jpg,"When yov die due to covid and born again during pandemic But yoUr grandiather is Mukesh ambani""",0,0,0,0
1387_M_pic_2.jpg,Gagan @lno aalsi Aaram se Bhai ne Dadki se paise nikalwaye hai,1,0,1,0
1184_NM_pic.jpg,,0,0,0,0
965_M_pic_12.jpg,चाचा अरे ओ .००मचाचा कौन से देवता के सामने अगरबती जलाई थी,1,1,1,0
1096_M_pic_2.jpg,Meri shaadi hone wali hal Bhul jao rohit mujhe Tum bhi bhul jao rahul Rohit ko bhi bol dena Shes Me Rohit ० 5 a,1,0,1,0
1465_NM_pic.jpg,Bas tumhare message ka intezaar h mujhe.,0,0,0,0
1672_M_pic_1.jpg,Transformation Toh hai,1,1,0,0
2351_NM_pic.jpg,Doctor kal tumhari appointment thi Q nahi aye ? Meः bemaar tha Doctonr,0,0,0,0
2388_M_pic_12.jpg,"Teri nayi nayi shaadi hui hai toh, badi sukh ki neend soti hogi !! Aaj Sth hai sukh tob bht mila lekin soyi nahi day",1,1,1,0
548_M_pic_1.jpg,Kuch Chize Gir Jaati Jaati Hai Toh Kuch Chize Khadi Ho Jaati Hai,1,1,0,0
1286_M_pic_10.jpg,What i will draw when i get this magical pencil,1,1,0,0
708_M_pic_12.jpg,EUCK MemeX Tum nange sote ho? Haan.. Tere upar thodi Sharam nahi aati? sota hun,1,1,1,0
177_NM_pic.jpg,Me qeopleMyAge,0,0,0,0
10_NM_pic.jpg,Dad subah subah utha kar fresh lagega ekdam! Me at Sam @ 8 -,0,0,0,0
1076_NM_pic.jpg,^^ ८ Mr EXCITING EDITZ @mrexcitingeditz Ye Kab Hua?,0,0,0,0
462_NM_pic.jpg,Holi exist Me going to play Holi Returning home in with my freinds Evening @sumitwa,0,0,0,0
1463_NM_pic.jpg,@crazy editx,0,0,0,0
604_M_pic_2.jpg,Lo baby pee lo Thak gayi hogi sabko single hu batate hue pani,1,0,1,0
1187_M_pic_3.jpg,,1,0,0,1
1477_NM_pic.jpg,Dekhte kis girls ki aakhe cute hai,0,0,0,0
2072_M_pic_10.jpg,Lays Packet from outside Vs Lays packet from Inside,1,1,0,0
692_M_pic_2.jpg,"Pdh le bhn, din bhr novels pdhneor Taylor Swift k gaane sun ne se ghr nhi chlta :)",1,0,1,0
694_M_pic_3.jpg,ममशाला PDO9 रुपए को Bucks बोलने वाले लड़के,1,0,0,1
1231_M_pic_2.jpg,Friend: Meri ne mujhe dirbriane de Me: AbenSaaley diya,1,0,1,0
2494_NM_pic.jpg,लड़कियों को गालियाँ लड़को से ज्यादा आती है ये अलग बात है की उन्हे मतलब पता नहीं होते,0,0,0,0
1706_NM_pic.jpg,Kabir singh's generation will never culture.,0,0,0,0
852_NM_pic.jpg,Munmun Dutta and Ra Anadkat Taarak Mehta Ka Ooltah Chashmah couple 9 years age diiterence n0 bar - ExcIusive! thenadeemtyagl,0,0,0,0
716_NM_pic.jpg,When planned a Bike Trip with my friends but suddenly realised Petrol Uday. Pelrol,0,0,0,0
850_M_pic_2.jpg,Aisi Koi Ladki Nhi Hai ७ narsingh  yadav memes Jiska Koi BoyFriend Na Ho.,1,0,1,0
1357_NM_pic.jpg,Uskai soldier pe sar rakh kal sukoon &e Sona chahata hoon main. @Sa Jan,0,0,0,0
402_NM_pic.jpg,Aaj Gaadi Tera Bhai Chlayega,0,0,0,0
2016_NM_pic.jpg,friend after smelling his 1 week old shirt before wearing AaaaAHhh kadak hai My,0,0,0,0
1616_NM_pic.jpg,गुटखा खाने वाले लोग जब दिल खोलकर हँसते हैं तो नजारा कुछ ऐसा होता हैl,0,0,0,0
1551_M_pic_2.jpg,girls weakness chapri eels pevamar boy,1,0,1,0
647_M_pic_12.jpg,गुरु जी मै पास तो हो जाउंगी ना तुम तो पहले ही पास हो बालिके यहा मना मेमेशाला गद्दारी करबे,1,1,1,0
1971_NM_pic.jpg,"वो इतनी खूबसूरत है की उसे देखकर, मैं अपने आप को reject कर देता हूं..",0,0,0,0
1154_NM_pic.jpg,Ig soumidas 80] Abeydaldi Kar fhir Tujhe Lenebhi Aamna Hal,0,0,0,0
754_NM_pic.jpg,"First bencher : kisi ke pass extra pen hai kya? Back bencher : hai bhai, lekin white ink chhodta hai *whole class",0,0,0,0
2156_NM_pic.jpg,Hes Muslim But All Hindu Cries For Him Hes Hindu But All Muslim Cries For Him,0,0,0,0
2413_M_pic_1.jpg,Congress MLAs < Amit shan,1,1,0,0
1898_M_pic_1.jpg,Someone: Doctor ne injection kidhr diya? Kid:,1,1,0,0
659_M_pic_2.jpg,chumdafl ३ ४ ladko ka katke Gngtone laga rakhi hai bar mohabbat k hal pehl pehli,1,0,1,0
1291_M_pic_2.jpg,Boys Walking Around With Guitar* Girls : Ye Mera Samsoong Ka Number Hai,1,0,1,0
2237_NM_pic.jpg,Interviewer- Why are you beating up the protesting doctors? Policemen- Didi ne bola,0,0,0,0
2457_M_pic_1.jpg,boडwant,1,1,0,0
2378_M_pic_1.jpg,iha h $,1,1,0,0
827_NM_pic.jpg,MEMESCडम Botleeke..,0,0,0,0
452_NM_pic.jpg,Qasna 8 Yrs. Old Me @00 Party ho ribot bhyankar Ues,0,0,0,0
690_NM_pic.jpg,Maaf kar du.. Maaf kar du ese mbtata2 Tel lagane k bahane. havas bujhate hai yeh buddlha,0,0,0,0
57_NM_pic.jpg,Sleeping Peacefully Street Dogs NAGADA NAGADA NAGADA BAJA,0,0,0,0
2116_M_pic_3.jpg,४७ of quarantine: Day,1,0,0,1
13_NM_pic.jpg,mai andhi nhi hu OW,0,0,0,0
1442_M_pic_1.jpg,Kitne pyare Alrpods nai,1,1,0,0
1412_M_pic_1.jpg,She- Huh se krte rho ruko mt aahh He saby Tum pasina pasina ho gy ho,1,1,0,0
1613_NM_pic.jpg,"IUm Kon Tumhari Gf Ka Bestfriend Hoon Aur Permanent Hun H0,",0,0,0,0
1674_M_pic_1.jpg,kya view hai yrr,1,1,0,0
1592_M_pic_2.jpg,angel Suman My tme pas hsbn ye kaisa husband hai Behen,1,0,1,0
1946_NM_pic.jpg,"जी भर के कुटाई करने के बाद, जब माँ कहे चल खाना खा लेI",0,0,0,0
305_M_pic_10.jpg,CECENDS VopoRob,1,1,0,0
105_M_pic_20.jpg,Me completes my Graduation Girls who were in Class १Oth with me:,1,0,1,0
2423_NM_pic.jpg,Pyar mohabbat se acha toh.. 0 hum dono friends with benifitswale dost ban jaate hai,0,0,0,0
867_NM_pic.jpg,Shivani @shivani 30 The only savings have.,0,0,0,0
2526_M_pic_1.jpg,Social Distancing.. Of tharki boys,1,1,0,0
507_NM_pic.jpg,@Pradeep99562862 *Backbenchers when see new teacher in school Jaugh aao issebackch di kiiave they,0,0,0,0
2503_M_pic_12.jpg,mujhe OYO leke jooge PoD Cum tob mणjhe Jungle ७ooye ho Bobg,1,1,1,0
564_M_pic_1.jpg,Mujhe Bhi Dekh Le Bsdk,1,1,0,0
2081_M_pic_10.jpg,Support local .No more visit's to Pattaya & Bangkok,1,1,0,0
1434_M_pic_1.jpg,Bohot zor se blue lays khane ka man horaha hai,1,1,0,0
619_NM_pic.jpg,Kitni baar mna hai Mother ' Pade se haath mat pocha kar kiya,0,0,0,0
216_M_pic_1.jpg,"00 naahsatan 18 1,288 254 Posis Followers Following Natasha See translation Message Baby.you r Damn Hot with Beautiful Two Eyes",1,1,0,0
1842_M_pic_3.jpg,OBetiymn,1,0,0,1
923_NM_pic.jpg,Bhagwan main. I२० meniies Ahelno chor dvngo unblock kordungo @iamhmnt dvngo drop kor Ivngo Bss aaj KKR ko jeetwa do,0,0,0,0
1873_NM_pic.jpg,आत्ममुग्ध होना भी जरूरी है क्योंकि. स्वयं से प्रेम करेंगें तभी तो हर रिश्ते में प्रेम बांट सकेगें,0,0,0,0
220_M_pic_1.jpg,Tum dono meo se Acchi tarah Kaloda dhono Ksko ata hai,1,1,0,0
711_M_pic_2.jpg,टैलेंट तो आंटी जी में भी कूट कूट कर भरा है॰,1,0,1,0
698_NM_pic.jpg,Ohh shitt..!! priyensh Ma philse note copy ghar par bhul aaya apni,0,0,0,0
1904_M_pic_1.jpg,Pata hai Samsung ki tarah Nokia ki Battery bhi Phool jaati NOKII @bethaski doublemean doublemeaning insta hy,1,1,0,0
37_M_pic_1.jpg,देर रात आफिस सेघर लौटे तो ये पहले खाना खाओगया पेटी JusiOne खालू॰,1,1,0,0
1237_NM_pic.jpg,Kya matlab main model nahi hu ? Maine Instagram dp battle ieeta hai,0,0,0,0
436_M_pic_20.jpg,When she sees a hot just after break vp boY,1,0,1,0
1871_M_pic_2.jpg,Me Baby pandemic khatam hote hi ham pehle kaha jayenge? She : OYO rooms me..! Me :,1,0,1,0
37_NM_pic.jpg,Me : jab enemy ne grenade pheka to waha se bhaga kyu nahi? My noob friendः ae mereko laga Seetafalhal,0,0,0,0
1571_NM_pic.jpg,"बीवी के महल बनाने वाले बहुत थे, लेकिन मा के लिए स्वराज्य बनाने वाला सिर्फ एक था, छत्रपति शिवाजी महाराज !! लिए",0,0,0,0
260_M_pic_1.jpg,Accha baba rona band karo Ab thande thande hatho se nahi dabauga,1,1,0,0
2406_NM_pic.jpg,Your girlfriend My girlfriend नही देख पाओगे बहुत ज़्यादा गोरी है,0,0,0,0
1443_M_pic_1.jpg,0,1,1,0,0
1673_NM_pic.jpg,मुझे मोतियाबिंद तो नहीं होे गया है? ये वही हैँ ना,0,0,0,0
1306_M_pic_1.jpg,"vrO..maine apne frnd se puchha tha ki Bio subject ki best teacher kahaan milegi..usi ke btaye huye address pe aaya hun utam par yahaan ton bohot saari teachers hn.aur muje ""chl aana chikne"" kyun bol rhi hain ?",1,1,0,0
1106_M_pic_2.jpg,FATIMA @Kyahogyafatima Larki agar २crore monthly earn krti ho to usky paon me bethne me kya burai hai,1,0,1,0
560_NM_pic.jpg,He baby ye Pani thoda salty lag rha hai jhoota karke dena toh Mitha ho Jayega She Translate Tweet Fridge mai rakhte Cake hai Mera sabu bahot Nek hai,0,0,0,0
1188_NM_pic.jpg,Teacher: Next One To Laugh Will Be Kicked Out Of The Class! *Me Looks Towards My Friend* His Face Tynko Mdz,0,0,0,0
1545_NM_pic.jpg,आप सभी लोग मुझे हतोत्साहित करो ताकि मैं ऐसी पेंटिंग बनाने की गुस्ताखी फिर से कर सकूं ऐसे ही और फनी मिम देखने के लिए फॉलो करें यादव जी के जोक्स पेज को,0,0,0,0
2186_M_pic_23.jpg,"Didi,Cab Oriver Bhale He Tumhe Maaf Karde... Lekin Filter Lagakar, Hum Singles KI Feelings Ke Saath Khelne Ke Liye, Singles Tumhe Kabhi Maat Nahi Karenge",1,0,1,1
332_NM_pic.jpg,SADAK THl KHOD DIA NO,0,0,0,0
1353_M_pic_2.jpg,LeWibbis Mera Babo Aa Gaye Mera Babu Aa Gaye,1,0,1,0
829_M_pic_3.jpg,WIll you Marry me ? Why Woh Mai MangRkk Hun na toh pandit ne kaha bafpehele kuti se shaadi karni padeqi.,1,0,0,1
2184_M_pic_1.jpg,Things wanna ride from TMKOC ON OVI YOU,1,1,0,0
2120_NM_pic.jpg,fb/aabeyyaar,0,0,0,0
704_NM_pic.jpg,Xavier Deleted scene of Avengers End Game (Thanos Wife),0,0,0,0
1569_NM_pic.jpg,Before Eating Food Others Me,0,0,0,0
454_NM_pic.jpg,FINALLY MATHS BOOK HELPED ME TO START MY OWN START UP Navghty World,0,0,0,0
2376_M_pic_1.jpg,IUCKY SNAKIE <,1,1,0,0
2537_NM_pic.jpg,"How to impress me, Rocky ४. nahi bataunga, bata diya toh tum Iog pata loge mujhe.",0,0,0,0
1838_M_pic_23.jpg,,1,0,1,1
1105_M_pic_1.jpg,शेरनी बनने को घोड़ी बनने को @kmeyours,1,1,0,0
1477_M_pic_1.jpg,Dheere se dalna ye rahul Sanskar umar se bade hai iske,1,1,0,0
1069_M_pic_10.jpg,How girls open packet How boys open Of chips Packet of chips,1,1,0,0
2231_M_pic_1.jpg,Wait what!!! @Doublemean @Doublemeaning insta,1,1,0,0
1303_NM_pic.jpg,Meः Lets meet Sheः Kya karenge mil kar? Meः,0,0,0,0
18_M_pic_1.jpg,Aaj Mai Free Hun Kya karu umhare Liye Ek Haath Se Chai Pila Dusre Haath Se Mera Hila,1,1,0,0
1720_NM_pic.jpg,Give me Sorry 0 Hug have a boyfriend aaja usko pta thodi chle ga,0,0,0,0
450_NM_pic.jpg,When you party with your friends and its time to pay bill Le friends:,0,0,0,0
750_M_pic_2.jpg,Didi daru me Kya milaya tha,1,0,1,0
1527_NM_pic.jpg,Daya pata Lagao Laga,0,0,0,0
2152_NM_pic.jpg,When someone tells me that | cannot order medicine online in less price Me with MediBuddy Gold ello,0,0,0,0
651_M_pic_12.jpg,Ek to furniture nhi upar se ye bhi noऋ Vrgin bai diya,1,1,1,0
880_NM_pic.jpg,Nobody Kajol At Home मे दम दान दान केसर,0,0,0,0
954_M_pic_2.jpg,एक पति एक माँग ये तो सुना था. अब इसे क्या हम समझे???,1,0,1,0
106_NM_pic.jpg,Me: Im not afraid to die Also me - after normal cough BC Corona ho gya kya,0,0,0,0
516_M_pic_2.jpg,Bhai Ak Teri Ak meri,1,0,1,0
1513_NM_pic.jpg,Others Sister *Brother Raksha Bandhan Day Day,0,0,0,0
1511_M_pic_23.jpg,ऑंख खले तो झाडू पोछा बर्तन माजू जानू रे,1,0,1,1
1493_NM_pic.jpg,राखी न ३० की है न ३१ की राखी ४४ की है. >,0,0,0,0
51_NM_pic.jpg,Hamar Aurat Hamarz Auaitoopp,0,0,0,0
1889_M_pic_1.jpg,Samajh Nahi Aaya Par Dekh Kar Accha Lago,1,1,0,0
1687_NM_pic.jpg,NaughingColours जब पापा ने मुझसे पूछा बेटा तू रात भर जग कर करता क्या हैं गर्लफ्रेंड तो तेरी होगी नहीं,0,0,0,0
1767_M_pic_1.jpg,itni Thandi me aaj dhoop nikli hai,1,1,0,0
1452_M_pic_2.jpg,एक तरफ सांप था और एक तरफ लड़की Officva | Ram Oud i लेकिन मैंने सांप पर भरोसा किया,1,0,1,0
1093_M_pic_2.jpg,Dokia deto,1,0,1,0
675_M_pic_2.jpg,PEHLA HAl SONA DUSRA HAI RONA,1,0,1,0
172_NM_pic.jpg,Me : IPL Ya WWE Kya dekhty Ho Friend: Big Boss 0) 0e Ye Kheer tumhare liye Dost,0,0,0,0
685_NM_pic.jpg,Ig /Buchuu1 2 कती,0,0,0,0
2352_M_pic_1.jpg,Sania Mirza supports Neha Dhupia,1,1,0,0
2149_M_pic_3.jpg,प्रित लगी गधी से तोपरी भीक्याचीज़है,1,0,0,1
879_NM_pic.jpg,NITIN @theNiuinWalke iPhone १२ looking at iPhone १३ #AppleEvent,0,0,0,0
515_NM_pic.jpg,Next Film keliye actress mil gyi,0,0,0,0
99_NM_pic.jpg,Blackmail Emotional Blackmail Bhai Ke Liye Itna Nahi Karega,0,0,0,0
937_M_pic_2.jpg,हर पत्नी की ख्वाइश सिर्फ इतनी सी होती हे की॰. वो पतली भी रहे और पति पर भारी भी॰॰,1,0,1,0
1386_M_pic_1.jpg,Meri chilko ka istemal gaya maa galat kiya,1,1,0,0
2101_NM_pic.jpg,२ gareeb ladky@ ka Sample lete,0,0,0,0
522_M_pic_2.jpg,She mujhe chocolate khana hai..! He par sab shops to band Hai..! She medical shop khuli hai. She He,1,0,1,0
1345_M_pic_1.jpg,2018 2019 2020 P.472 2021 2022 Jonu ?०२5 me kya Subham Ho २०२५ Mal direct huye dikhegi hoga,1,1,0,0
